"title","url","date","topics"
"Democrats Reject Trump's Latest Border Wall Proposal","https://www.allsides.com/story/democrats-reject-trumps-latest-border-wall-proposal","2019-01-20","Immigration"
"Mueller's Office Calls Report by Buzzfeed Not Accurate","https://www.allsides.com/story/muellers-office-calls-report-buzzfeed-not-accurate","2019-01-19","White House"
"Trump Grounds Military Aircraft For Pelosi's Foreign Trip","https://www.allsides.com/story/trump-grounds-military-aircraft-pelosis-foreign-trip","2019-01-18","Politics"
"Gillette 'Toxic Masculinity' Ad Stirs Controversy","https://www.allsides.com/story/gillette-toxic-masculinity-ad-stirs-controversy","2019-01-17","Culture"
"Michael Cohen Hired IT Firm To Rig Polls In Trump's Favor","https://www.allsides.com/story/michael-cohen-hired-it-firm-rig-polls-trumps-favor-0","2019-01-17","Election: Presidential"
"Michael Cohen Hired IT Firm To Rig Polls In Trump's Favor","https://www.allsides.com/story/michael-cohen-hired-it-firm-rig-polls-trumps-favor","2019-01-17","Election: Presidential"
"Four Americans Killed in Syria in Bombing Claimed by ISIS","https://www.allsides.com/story/four-americans-killed-syria-bombing-claimed-isis","2019-01-16","ISIS"
"Karen Pence Accepts Job at Christian School, Sparking Debate Over Its Policy on LGBT Students and Teachers","https://www.allsides.com/story/karen-pence-accepts-job-christian-school-sparking-debate-over-its-policy-lgbt-students-and","2019-01-16","Religion and Faith"
"Pelosi Asks Trump To Delay State Of The Union Address","https://www.allsides.com/story/pelosi-asks-trump-delay-state-union-address","2019-01-16","US Congress"
"Alexandria Ocasio-Cortez Sparks Debate Over 70 Percent Marginal Tax Rate","https://www.allsides.com/story/alexandria-ocasio-cortez-sparks-debate-over-70-percent-marginal-tax-rate","2019-01-15","Taxes"
"Mitch McConnell Blocks House Spending Package to End Shutdown","https://www.allsides.com/story/mitch-mcconnell-blocks-house-spending-package-fund-government-and-end-shutdown","2019-01-15","US Senate"
"William Barr Testifies Before Senate Judiciary Committee","https://www.allsides.com/story/william-barr-testifies-senate-judiciary-committee","2019-01-15","US Senate"
"Steve King Loses Committee Assignments After White Supremacy Comments","https://www.allsides.com/story/steve-king-loses-committee-assignments-after-white-supremacy-comments","2019-01-14","US House"
"Judge Blocks Trump Admin's Birth Control Rules in 13 States","https://www.allsides.com/story/judge-blocks-trump-admins-birth-control-rules-13-states","2019-01-14","Healthcare"
"FBI Debated Whether Trump Was Working On Behalf Of Russia","https://www.allsides.com/story/fbi-debated-whether-trump-was-working-behalf-russia","2019-01-14","FBI"
"Trump Denies Hiding Details of Meetings with Putin","https://www.allsides.com/story/trump-denies-hiding-details-meetings-putin","2019-01-13","Foreign Policy"
"Government Shutdown Becomes Longest  in US History","https://www.allsides.com/story/government-shutdown-becomes-us-history","2019-01-12","National Security"
"Shutdown Set to Become Longest in History as House Votes to Reopen Interior Department, EPA","https://www.allsides.com/story/shutdown-set-become-longest-history-house-votes-reopen-interior-department-epa","2019-01-11","US Congress"
"Justice Ruth Bader Ginsburg to Miss Next Week's Proceedings, But Shows 'No Evidence of Remaining Disease'","https://www.allsides.com/story/justice-ruth-bader-ginsburg-miss-oral-arguments-shows-no-evidence-remaining-disease","2019-01-11","Supreme Court"
"Trump Renews Threat To Declare National Emergency","https://www.allsides.com/story/trump-renews-threat-declare-national-emergency","2019-01-11","National Security"
"Trump Threatens to Withhold FEMA Funds for California Wildfires","https://www.allsides.com/story/trump-threatens-cut-fema-funds-california-wildfires","2019-01-10","Disaster"
"Senate Democrats Issue Blockade on All New Legislation After McConnell Blocks Funding Bills to Reopen Government","https://www.allsides.com/story/senate-democrats-issue-blockade-all-new-legislation-after-mcconnell-blocks-funding-bills","2019-01-10","US Senate"
"Trump Heads to the US-Mexico Border","https://www.allsides.com/story/trump-heads-us-mexico-border","2019-01-10","National Security"
"Trump Ends Meeting on Shutdown, Calling It a 'Total Waste of Time'","https://www.allsides.com/story/trump-ends-meeting-shutdown-calling-it-total-waste-time","2019-01-09","White House"
"Felons in Florida Regain the Right to Vote","https://www.allsides.com/story/felons-florida-regain-right-vote","2019-01-09","Voter Rights - Voter Integrity"
"Joshua Tree National Park to Temporarily Close Due to Damage Amid Shutdown","https://www.allsides.com/story/joshua-tree-national-park-temporarily-closes-due-damage-amid-shutdown","2019-01-09","Politics"
"Analysis of Trump Address and Democratic Response","https://www.allsides.com/story/analysis-trump-address-and-democratic-response","2019-01-09","Politics"
"Supreme Court Rejects Exxon Appeal in Climate Change Case","https://www.allsides.com/story/supreme-court-rejects-exxon-plea-hear-climate-change-case","2019-01-08","Environment"
"Schumer and Pelosi Plan Response to Trump's Prime-Time Address","https://www.allsides.com/story/schumer-and-pelosi-plan-response-trumps-prime-time-address","2019-01-08","Politics"
"Trump Considering National Emergency Declaration To Fund Border Wall","https://www.allsides.com/story/trump-considering-national-emergency-declaration-fund-border-wall","2019-01-08","National Security"
"Trump to Give Prime-Time Address, Visit U.S.-Mexico Border Amid Shutdown","https://www.allsides.com/story/trump-give-prime-time-tv-address-visit-us-mexico-border-amid-shutdown","2019-01-07","White House"
"Cyntoia Brown Granted Clemency After Serving 15 Years for Murdering Man Who Solicited Her for Sex","https://www.allsides.com/story/cyntoia-brown-granted-clemency-after-serving-15-years-murdering-man-who-solicited-her-sex","2019-01-07","Criminal Justice"
"Ruth Bader Ginsburg Misses Supreme Court Arguments","https://www.allsides.com/story/ruth-bader-ginsburg-misses-supreme-court-arguments","2019-01-07","Supreme Court"
"Government Shutdown Resumes as Negotiations Continue","https://www.allsides.com/story/government-shutdown-resumes-negotiations-continue","2019-01-06","Federal Budget"
"Trump Considers Declaring a National Emergency over Border Wall","https://www.allsides.com/story/trump-considers-declaring-national-emergency-over-border-wall","2019-01-05","National Security"
"Trump, Congressional Leaders Meet Amid Government Shutdown","https://www.allsides.com/story/trump-democrats-meet-over-government-shutdown","2019-01-04","Immigration"
"Ocasio-Cortez on Being Booed for Pelosi Vote: 'Don’t Hate Me Cause You Ain’t Me'","https://www.allsides.com/story/ocasio-cortez-being-booed-pelosi-vote-don%E2%80%99t-hate-me-cause-you-ain%E2%80%99t-me","2019-01-04","US House"
"December 2018 Jobs Report","https://www.allsides.com/story/december-2018-jobs-report","2019-01-04","Economy and Jobs"
"Nancy Pelosi Elected Speaker of the House","https://www.allsides.com/story/nancy-pelosi-elected-speaker-house","2019-01-03","US House"
"Bernie Sanders Staffers Allege 'Sexual Violence and Harassment' During 2016 Campaign","https://www.allsides.com/story/bernie-sanders-staffers-allege-sexual-violence-and-harassment-during-2016-campaign","2019-01-03","Sexual Misconduct"
"Trump Holds First Cabinet Meeting of New Year","https://www.allsides.com/story/trump-holds-first-cabinet-meeting-amid-shutdown","2019-01-03","White House"
"Nancy Pelosi Says It May Be Possible To Indict a Sitting President","https://www.allsides.com/story/nancy-pelosi-says-it-may-be-possible-indict-sitting-president","2019-01-03","US House"
"Former NY Times Editor Criticizes Paper's 'Unmistakably Anti-Trump' Bias","https://www.allsides.com/story/former-nytimes-editor-criticizes-papers-unmistakably-anti-trump-bias","2019-01-02","Media Bias"
"House Democrats Unveil New Rules Package","https://www.allsides.com/story/house-democrats-unveil-new-rules-package","2019-01-02","US House"
"Trump Responds To Rebuke By Mitt Romney","https://www.allsides.com/story/trump-responds-rebuke-mitt-romney","2019-01-02","Politics"
"Trump Invites Congressional Leaders to White House for Border Security Meeting","https://www.allsides.com/story/trump-invites-congressional-leaders-white-house-border-security-meeting","2019-01-01","Immigration"
"Happy New Year 2019!","https://www.allsides.com/story/happy-new-year-2019","2019-01-01","General News"
"Chuck Todd Says 'Meet the Press' Is 'Not Going to Give Time to Climate Deniers'","https://www.allsides.com/story/chuck-todd-says-show-will-not-give-air-time-climate-deniers","2018-12-31","Media Bias"
"Democrats Unveil Plan to End Government Shutdown","https://www.allsides.com/story/democrats-unveil-plan-end-government-shutdown","2018-12-31","Immigration"
"Senator Elizabeth Warren Takes Big Move Toward 2020 Presidential Run","https://www.allsides.com/story/senator-elizabeth-warren-takes-big-move-toward-2020-presidential-run","2018-12-31","Election: Presidential"
"Two Guatemalan Children Die in Government Custody","https://www.allsides.com/story/two-guatemalan-children-die-government-custody","2018-12-30","Immigration"
"Government Shutdown Expected to Continue","https://www.allsides.com/story/government-shutdown-expected-continue","2018-12-29","Budget - Debt"
"Trump's Withdrawal From Syria Draws Criticism, Praise","https://www.allsides.com/story/trumps-withdrawal-syria-draws-criticism-praise","2018-12-28","Middle East"
"Ohio 'Heartbeat Bill' Fails to Pass After Senate Falls One Vote Short of Overriding Kasich Veto","https://www.allsides.com/story/ohio-heartbeat-bill-fails-pass-after-senate-falls-one-vote-short-overriding-kasich-veto","2018-12-28","Abortion"
"CNN Alleges Trump Violated Military Guidelines by Signing MAGA Hats in Iraq, Drawing Scrutiny From Right-Leaning Sources","https://www.allsides.com/story/cnn-trump-signing-maga-hats-iraq-violated-military-guidelines","2018-12-28","US Military"
"Trump Threatens to Close Southern Border If Wall Is Not Funded","https://www.allsides.com/story/trump-threatens-close-southern-border-if-wall-not-funded","2018-12-28","Immigration"
"Poll: Barack and Michelle Obama Named Most Admired Man, Woman","https://www.allsides.com/story/poll-barack-and-michelle-obama-named-most-admired-man-woman","2018-12-27","Politics"
"Stocks Drop After Biggest Day On Wall Street In 10 Years","https://www.allsides.com/story/stocks-drop-after-biggest-day-wall-street-10-years","2018-12-27","Banking/Finance"
"Trump Makes Surprise Visit to Iraq, Defends Syria Policy","https://www.allsides.com/story/trump-makes-surprise-visit-iraq-defends-syria-policy","2018-12-26","US Military"
"New York Times Report Alleges NY Podiatrist Helped Trump Avoid Vietnam War","https://www.allsides.com/story/new-york-times-report-alleges-ny-podiatrist-helped-trump-avoid-vietnam-war","2018-12-26","White House"
"Dow Soars as Stock Market Rebounds From Christmas Eve Plunge","https://www.allsides.com/story/dow-jumps-600-points-stock-market-rebounds","2018-12-26","Economy and Jobs"
"Second Migrant Child Dies At U.S. Border","https://www.allsides.com/story/second-migrant-child-dies-us-border","2018-12-26","Immigration"
"Merry Christmas 2018!","https://www.allsides.com/story/merry-christmas-2018","2018-12-25","Holiday"
"White House Awaits Democratic Reply to Counteroffer to $5B for Border Wall","https://www.allsides.com/story/white-house-awaits-democratic-reply-counteroffer-5b-border-wall","2018-12-24","Politics"
"Partial Government Shutdown Likely to Continue Into the New Year","https://www.allsides.com/story/partial-government-shutdown-likely-continue-new-year","2018-12-23","Budget - Debt"
"Government Partial Shutdown at Least Until Thursday","https://www.allsides.com/story/government-partial-shutdown-least-until-thursday","2018-12-22","Budget - Debt"
"Stock Market Suffers Worst Week in a Decade","https://www.allsides.com/story/stock-market-suffers-worst-week-decade","2018-12-21","Economy and Jobs"
"Supreme Court Denies Trump Bid to Enforce Asylum Ban","https://www.allsides.com/story/supreme-court-denies-trump-bid-enforce-asylum-ban","2018-12-21","Supreme Court"
"House Passes Temporary Spending Bill With $5.7 Billion for Border Wall","https://www.allsides.com/story/house-passes-temporary-spending-bill-57-billion-border-wall","2018-12-21","Immigration"
"Secretary of Defense James Mattis Resigns","https://www.allsides.com/story/secretary-defense-james-mattis-resigns","2018-12-21","Defense"
"Trump Rejects Spending Bill, Heightening Risk of Government Shutdown","https://www.allsides.com/story/trump-rejects-spending-bill-heightening-risk-government-shutdown","2018-12-20","Immigration"
"Trump Admin Lifts Sanctions on Companies Tied to Russian Oligarch, Issues New Sanctions Over Election Interference","https://www.allsides.com/story/trump-admin-lifts-sanctions-companies-tied-russian-oligarch-issues-new-sanctions-over-election","2018-12-20","Russia"
